date,id,charter_type,name_legal,name,org_type,fed_district_code,city,country,state,fed_regulator2,lei,parent_id
20171231.0,8033.0,200.0,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,PEOPLES B&TC POINTE COUPEE PAR,1.0,6.0,NEW ROADS,UNITED STATES,LA,FDIC,0,1084883.0
20171231.0,8462.0,200.0,"PERRYTON NATIONAL BANK, THE",PERRYTON NB,1.0,11.0,PERRYTON,UNITED STATES,TX,OCC,0,2454773.0
20171231.0,8631.0,200.0,"PLEASANTS COUNTY BANK, THE",PLEASANTS CTY BK,1.0,5.0,SAINT MARYS,UNITED STATES,WV,FRS,0,2728447.0
20171231.0,9357.0,200.0,FIDELITY BANK,FIDELITY BK,1.0,9.0,EDINA,UNITED STATES,MN,FDIC,0,3362923.0
20171231.0,9553.0,200.0,ADAMS COUNTY BANK,ADAMS CTY BK,1.0,10.0,KENESAW,UNITED STATES,NE,FDIC,0,1053870.0
20171231.0,9807.0,200.0,AMBOY BANK,AMBOY BK,1.0,2.0,OLD BRIDGE,UNITED STATES,NJ,FRS,0,2611718.0
20171231.0,9955.0,200.0,"FIRST STATE BANK AND TRUST COMPANY OF LARNED, THE",FIRST ST B&TC,1.0,10.0,LARNED,UNITED STATES,KS,FRS,0,1062425.0
20171231.0,10250.0,200.0,"BANK OF ELK RIVER, THE",BANK OF ELK RIVER,1.0,9.0,ELK RIVER,UNITED STATES,MN,FDIC,549300M5DZ6P9KNT7H33,3027268.0
20171231.0,10849.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,8.0,LONOKE,UNITED STATES,AR,FDIC,0,1491614.0
20171231.0,11145.0,200.0,LAKE-OSCEOLA STATE BANK,LAKE-OSCEOLA ST BK,1.0,7.0,BALDWIN,UNITED STATES,MI,FDIC,0,4764346.0
20171231.0,11640.0,200.0,FIRST NATIONAL BANK OF CLARKSDALE,FIRST NB OF CLARKSDALE,1.0,8.0,CLARKSDALE,UNITED STATES,MS,OCC,0,1097100.0
20171231.0,11837.0,200.0,"FARMERS BANK, THE",FARMERS BK,1.0,6.0,GREENSBORO,UNITED STATES,GA,FDIC,0,1246252.0
20171231.0,12030.0,200.0,FNB SOUTH,FNB SOUTH,1.0,6.0,ALMA,UNITED STATES,GA,FDIC,0,1134041.0
20171231.0,12142.0,200.0,"CLEVELAND STATE BANK, THE",CLEVELAND ST BK,1.0,8.0,CLEVELAND,UNITED STATES,MS,FDIC,0,1913684.0
20171231.0,12179.0,310.0,AMERICAN SAVINGS BANK,AMERICAN SVG BK,6.0,4.0,MIDDLETOWN,UNITED STATES,OH,FDIC,0,12179.0
20171231.0,12311.0,200.0,"HUNTINGTON NATIONAL BANK, THE",HUNTINGTON NB,1.0,4.0,COLUMBUS,UNITED STATES,OH,OCC,0,1068191.0
20171231.0,12647.0,200.0,PORTAGE COUNTY BANK,PORTAGE CTY BK,1.0,7.0,ALMOND,UNITED STATES,WI,FDIC,0,1141133.0
20171231.0,12656.0,200.0,EMERALD BANK,EMERALD BK,1.0,10.0,BURDEN,UNITED STATES,KS,FRS,0,12656.0
20171231.0,12937.0,200.0,OAK BANK,OAK BK,1.0,7.0,CHICAGO,UNITED STATES,IL,FDIC,5493004AXW451N0CXE86,1201644.0
20171231.0,12946.0,200.0,FARMERS BANK & TRUST COMPANY,FARMERS B&TC,1.0,8.0,MAGNOLIA,UNITED STATES,AR,FRS,549300GKNMX0ZXKVPE54,1135413.0
20171231.0,13103.0,300.0,BRISTOL COUNTY SAVINGS BANK,BRISTOL CTY SVG BK,1.0,1.0,TAUNTON,UNITED STATES,MA,FDIC,0,2388878.0
20171231.0,13251.0,200.0,ELYSIAN BANK,ELYSIAN BK,1.0,9.0,ELYSIAN,UNITED STATES,MN,FDIC,0,1128947.0
20171231.0,13457.0,200.0,BANK OF LEWELLEN,BANK OF LEWELLEN,1.0,10.0,LEWELLEN,UNITED STATES,NE,FDIC,0,1063516.0
20171231.0,14052.0,200.0,LINCOLN COMMUNITY BANK,LINCOLN CMNTY BK,1.0,9.0,MERRILL,UNITED STATES,WI,FDIC,0,3613504.0
20171231.0,14155.0,200.0,F & C BANK,F&C BK,1.0,10.0,HOLDEN,UNITED STATES,MO,FDIC,0,2168931.0
20171231.0,14650.0,200.0,BANK OF LOCUST GROVE,BANK OF LOCUST GROVE,1.0,10.0,LOCUST GROVE,UNITED STATES,OK,FRS,0,2224408.0
20171231.0,14753.0,200.0,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",FARMERS ST BK OF BUCKLIN KS,1.0,10.0,BUCKLIN,UNITED STATES,KS,FDIC,0,14753.0
20171231.0,14865.0,200.0,BANK OF EASTERN OREGON,BANK OF EASTERN OR,1.0,12.0,HEPPNER,UNITED STATES,OR,FDIC,549300J0CQITHCF2G618,2615154.0
20171231.0,14977.0,300.0,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",FIRST FED BK LITLFLD TX SSB,6.0,11.0,LITTLEFIELD,UNITED STATES,TX,FDIC,0,14977.0
20171231.0,16551.0,200.0,NORTHVIEW BANK,NORTHVIEW BK,1.0,9.0,SANDSTONE,UNITED STATES,MN,FDIC,549300VJ9DGB4OZNPL63,1126037.0
20171231.0,16748.0,200.0,"ELBERFELD STATE BANK, THE",ELBERFELD ST BK,1.0,8.0,ELBERFELD,UNITED STATES,IN,FRS,0,3105568.0
20171231.0,17110.0,200.0,"HAVERFORD TRUST COMPANY, THE",HAVERFORD TC,1.0,3.0,RADNOR,UNITED STATES,PA,FRS,0,4046640.0
20171231.0,17147.0,200.0,FIRST MERCHANTS BANK,FIRST MRCHS BK,1.0,7.0,MUNCIE,UNITED STATES,IN,FDIC,S0Q3AHZRL5K6VQE35M07,1208559.0
20171231.0,17259.0,200.0,"FIRST NATIONAL BANK IN MARLOW, THE",FIRST NB IN MARLOW,1.0,10.0,MARLOW,UNITED STATES,OK,OCC,0,2096164.0
20171231.0,17950.0,200.0,"BANK OF BRIDGER, NATIONAL ASSOCIATION",BANK OF BRIDGER NA,1.0,9.0,BRIDGER,UNITED STATES,MT,OCC,549300DY5ZVXIORLFC39,1122310.0
20171231.0,17978.0,300.0,ELIZABETHTON FEDERAL SAVINGS BANK,ELIZABETHTON FSB,6.0,6.0,ELIZABETHTON,UNITED STATES,TN,OCC,0,17978.0
20171231.0,18050.0,200.0,"FIRST NATIONAL BANK OF BASTROP, THE",FIRST NB,1.0,11.0,BASTROP,UNITED STATES,TX,OCC,254900YTMXVNCWHCVS50,2410304.0
20171231.0,18135.0,200.0,"SOUTH CENTRAL BANK, NATIONAL ASSOCIATION",SOUTH CENT BK NA,1.0,7.0,CHICAGO,UNITED STATES,IL,OCC,5493008KRFDENOBVE608,1889547.0
20171231.0,18827.0,200.0,"NEXTIER BANK, NA",NEXTIER BK NA,1.0,4.0,KITTANNING,UNITED STATES,PA,OCC,549300TFEH2N4OKL5136,2264404.0
20171231.0,18836.0,200.0,CAPON VALLEY BANK,CAPON VALLEY BK,1.0,5.0,WARDENSVILLE,UNITED STATES,WV,FDIC,254900JEEAUO1ZDBXW22,1131750.0
20171231.0,18854.0,200.0,BANK7,BANK7,1.0,10.0,OKLAHOMA CITY,UNITED STATES,OK,FRS,5493003OO8EG0RKSFX83,3256134.0
20171231.0,19356.0,200.0,SECURITY BANK AND TRUST COMPANY,SECURITY B&TC,1.0,10.0,MIAMI,UNITED STATES,OK,FDIC,0,2410603.0
20171231.0,19936.0,200.0,CITIZENS BANK OF AMERICUS,CITIZENS BK OF AMER,1.0,6.0,AMERICUS,UNITED STATES,GA,FDIC,0,1976625.0
20171231.0,19972.0,300.0,FARMERS BUILDING AND SAVINGS BANK,FARMERS BLDG & SVG BK,6.0,4.0,ROCHESTER,UNITED STATES,PA,FDIC,0,19972.0
20171231.0,20053.0,200.0,SECURITY BANK,SECURITY BK,1.0,9.0,NEW AUBURN,UNITED STATES,WI,FDIC,0,1128497.0
20171231.0,20633.0,200.0,MCNB BANK AND TRUST CO.,MCNB BK&TC,1.0,5.0,WELCH,UNITED STATES,WV,FDIC,549300JRZJXS01TP9N73,2913083.0
20171231.0,20857.0,200.0,GRANITE FALLS BANK,GRANITE FALLS BK,1.0,9.0,GRANITE FALLS,UNITED STATES,MN,FDIC,0,2466235.0
20171231.0,21256.0,200.0,STATE BANK OF BURRTON,STATE BK OF BURRTON,1.0,10.0,BURRTON,UNITED STATES,KS,FRS,0,21256.0
20171231.0,21359.0,200.0,AMERICAN STATE BANK OF GRYGLA,AMERICAN ST BK OF GRYGLA,1.0,9.0,GRYGLA,UNITED STATES,MN,FRS,0,1857760.0
20171231.0,21630.0,200.0,TECHE BANK AND TRUST COMPANY,TECHE B&TC,1.0,6.0,SAINT MARTINVILLE,UNITED STATES,LA,FDIC,0,2909554.0
20171231.0,21658.0,200.0,ALLIANCE BANK,ALLIANCE BK,1.0,9.0,MONDOVI,UNITED STATES,WI,FDIC,0,1126082.0
20171231.0,22048.0,200.0,UNION BANK & TRUST COMPANY,UNION B&TC,1.0,8.0,MONTICELLO,UNITED STATES,AR,FDIC,549300FDWHVG4HSERS14,1098880.0
20171231.0,22543.0,200.0,STATE SAVINGS BANK,STATE SVG BK,1.0,7.0,FRANKFORT,UNITED STATES,MI,FDIC,0,1245666.0
20171231.0,22552.0,200.0,FIRST SOUTHEAST BANK,FIRST SOUTHEAST BK,1.0,9.0,HARMONY,UNITED STATES,MN,FDIC,2549005NOWEBRK8ETH26,1137510.0
20171231.0,22730.0,200.0,WEST UNION BANK,WEST UNION BK,1.0,5.0,WEST UNION,UNITED STATES,WV,FDIC,0,3068289.0
20171231.0,22936.0,200.0,FARMERS & MERCHANTS BANK,FARMERS & MRCH BK,1.0,6.0,STATESBORO,UNITED STATES,GA,FDIC,0,2922348.0
20171231.0,23456.0,200.0,"FIRST NATIONAL BANK OF HENNING, THE",FIRST NB OF HENNING,1.0,9.0,OTTERTAIL,UNITED STATES,MN,OCC,0,1125290.0
20171231.0,23504.0,200.0,BNB BANK,BNB BK,1.0,2.0,BRIDGEHAMPTON,UNITED STATES,NY,FRS,549300UWA74T8PF7KY34,1416523.0
20171231.0,23643.0,200.0,COMMERCIAL BANK & TRUST COMPANY,COMMERCIAL B&TC,1.0,8.0,MONTICELLO,UNITED STATES,AR,FRS,0,1098198.0
20171231.0,23755.0,200.0,FIRST NATIONAL COMMUNITY BANK,FIRST NAT CMNTY BK,1.0,9.0,NEW RICHMOND,UNITED STATES,WI,OCC,549300Q26XXW77S35W27,1124118.0
20171231.0,24006.0,300.0,PCSB BANK,PCSB BK,1.0,2.0,YORKTOWN HEIGHTS,UNITED STATES,NY,FDIC,0,5079476.0
20171231.0,24378.0,310.0,"GALION BUILDING AND LOAN BANK, THE",GALION BLDG & LOAN BK,6.0,4.0,GALION,UNITED STATES,OH,FDIC,0,24378.0
20171231.0,24453.0,200.0,ROCKY MOUNTAIN BANK,ROCKY MNT BK,1.0,10.0,JACKSON,UNITED STATES,WY,FRS,549300366GOK32ZOOH49,4365529.0
20171231.0,24659.0,200.0,PRODUCE STATE BANK,PRODUCE ST BK,1.0,9.0,HOLLANDALE,UNITED STATES,MN,FDIC,0,24659.0
20171231.0,24668.0,200.0,BTH BANK NATIONAL ASSOCIATION,BTH BK NA,1.0,11.0,QUITMAN,UNITED STATES,TX,OCC,0,3488681.0
20171231.0,24837.0,400.0,WELLS FARGO INTERNATIONAL BANKING CORPORATION,WELLS FARGO INTL BKG CORP,1.0,12.0,CHARLOTTE,UNITED STATES,NC,FRS,54930073KPK5VO6G0E21,2741679.0
20171231.0,24949.0,200.0,BARABOO STATE BANK,BARABOO ST BK,1.0,7.0,BARABOO,UNITED STATES,WI,FRS,54930065PWY9N8KCRQ96,1209248.0
20171231.0,25357.0,200.0,ALL AMERICA BANK,ALL AMER BK,1.0,10.0,OKLAHOMA CITY,UNITED STATES,OK,FDIC,0,25357.0
20171231.0,25647.0,200.0,FIRST SECURE BANK AND TRUST CO.,FIRST SECURE B&TC,1.0,7.0,PALOS HILLS,UNITED STATES,IL,FDIC,0,2479404.0
20171231.0,26176.0,300.0,"BROADWAY FEDERAL BANK, F.S.B.",BROADWAY FED BK FSB,1.0,12.0,LOS ANGELES,UNITED STATES,CA,OCC,0,3260841.0
20171231.0,26242.0,200.0,"INTEGRITY FIRST BANK, NATIONAL ASSOCIATION",INTEGRITY FIRST BK NA,1.0,8.0,MOUNTAIN HOME,UNITED STATES,AR,OCC,254900BJAOL0DFF9A885,1098415.0
20171231.0,26457.0,200.0,LA MONTE COMMUNITY BANK,LA MONTE CMNTY BK,1.0,10.0,LA MONTE,UNITED STATES,MO,FDIC,0,1053339.0
20171231.0,26765.0,200.0,VANTAGE BANK TEXAS,VANTAGE BK TX,1.0,11.0,SAN ANTONIO,UNITED STATES,TX,FRS,0,3551080.0
20171231.0,27070.0,300.0,TIME FEDERAL SAVINGS BANK,TIME FSB,6.0,9.0,MEDFORD,UNITED STATES,WI,OCC,0,27070.0
20171231.0,27548.0,200.0,BLACKHAWK BANK,BLACKHAWK BK,1.0,7.0,BELOIT,UNITED STATES,WI,FDIC,OTQ7L99FG3H1GQVQBT56,1491913.0
20171231.0,27614.0,200.0,"ANDOVER BANK, THE",ANDOVER BK,1.0,4.0,ANDOVER,UNITED STATES,OH,FRS,0,1071913.0
20171231.0,27847.0,200.0,DIAMOND BANK,DIAMOND BK,1.0,8.0,MURFREESBORO,UNITED STATES,AR,FRS,254900YY36UO9MBPH808,1491333.0
20171231.0,28013.0,300.0,NORTHFIELD BANK,NORTHFIELD BK,1.0,2.0,STATEN ISLAND,UNITED STATES,NY,OCC,0,3132863.0
20171231.0,28152.0,200.0,HARVEST BANK,HARVEST BK,1.0,9.0,KIMBALL,UNITED STATES,MN,FDIC,54930076NULTCIRS5P09,1133549.0
20171231.0,28255.0,200.0,"FIRST NATIONAL BANK OF BEEVILLE, THE",FIRST NB,1.0,11.0,BEEVILLE,UNITED STATES,TX,OCC,549300E48FRXMPIEQ102,1130771.0
20171231.0,28406.0,300.0,BLUE HILLS BANK,BLUE HILLS BK,6.0,1.0,HYDE PARK,UNITED STATES,MA,FDIC,FJMKG323P0YU76XURH25,3742020.0
20171231.0,28675.0,300.0,"CUMBERLAND FEDERAL BANK, FEDERAL SAVINGS BANK",CUMBERLAND FED BK FSB,6.0,9.0,CUMBERLAND,UNITED STATES,WI,OCC,0,28675.0
20171231.0,28732.0,200.0,PEOPLES BANK & TRUST COMPANY,PEOPLES B&TC,1.0,6.0,MANCHESTER,UNITED STATES,TN,FDIC,0,1131554.0
20171231.0,29476.0,200.0,RIVERBANK,RIVERBANK,1.0,8.0,POCAHONTAS,UNITED STATES,AR,FDIC,0,29476.0
20171231.0,29636.0,200.0,"CITIZENS BANK OF PHILADELPHIA, THE",CITIZENS BK,1.0,6.0,PHILADELPHIA,UNITED STATES,MS,FDIC,0,1083475.0
20171231.0,29878.0,310.0,MASPETH FEDERAL SAVINGS AND LOAN ASSOCIATION,MASPETH FS&LA,6.0,2.0,MASPETH,UNITED STATES,NY,OCC,0,29878.0
20171231.0,30052.0,200.0,AMISTAD BANK,AMISTAD BK,1.0,11.0,DEL RIO,UNITED STATES,TX,FDIC,0,1140967.0
20171231.0,30502.0,200.0,NORTHWAY BANK,NORTHWAY BK,1.0,1.0,BERLIN,UNITED STATES,NH,FDIC,549300MKT4KNKP08CQ45,2582827.0
20171231.0,30650.0,200.0,LAKE COMMUNITY BANK,LAKE CMNTY BK,1.0,9.0,LONG LAKE,UNITED STATES,MN,FDIC,549300F0NHQ63TK82210,1125085.0
20171231.0,30810.0,200.0,DISCOVER BANK,DISCOVER BK,1.0,3.0,GREENWOOD,UNITED STATES,DE,FDIC,X05BVSK68TQ7YTOSNR22,3846375.0
20171231.0,31134.0,200.0,"FIRST NATIONAL BANK OF WAYNESBORO, THE",FIRST NB OF WAYNESBORO,1.0,6.0,WAYNESBORO,UNITED STATES,GA,OCC,0,1137752.0
20171231.0,31255.0,200.0,CENTRAL BANK,CENTRAL BK,1.0,11.0,HOUSTON,UNITED STATES,TX,FRS,5493005J49KPXDXUC959,1106468.0
20171231.0,31657.0,200.0,"FIRST STATE BANK OF BEN WHEELER, TEXAS",FIRST ST BK,1.0,11.0,BEN WHEELER,UNITED STATES,TX,FDIC,0,31657.0
20171231.0,31826.0,200.0,POWELL VALLEY NATIONAL BANK,POWELL VALLEY NB,1.0,5.0,JONESVILLE,UNITED STATES,VA,OCC,254900GBKSHEUZ4PGG08,1249271.0
20171231.0,31835.0,200.0,BANK OF ANGUILLA,BANK OF ANGUILLA,1.0,6.0,ANGUILLA,UNITED STATES,MS,FDIC,0,3664216.0
20171231.0,32234.0,200.0,FIRST NATIONAL BANK AND TRUST COMPANY,FIRST NB&TC,1.0,7.0,CLINTON,UNITED STATES,IL,OCC,549300NQEVX22YVYW384,4718134.0
20171231.0,32766.0,200.0,LAKESIDE NATIONAL BANK,LAKESIDE NB,1.0,11.0,ROCKWALL,UNITED STATES,TX,OCC,0,1108033.0
20171231.0,32971.0,300.0,SECURITY FEDERAL SAVINGS BANK,SECURITY FSB,6.0,7.0,LOGANSPORT,UNITED STATES,IN,OCC,0,32971.0
20171231.0,33147.0,200.0,FARMERS BANK AND TRUST COMPANY,FARMERS B&TC,1.0,8.0,BLYTHEVILLE,UNITED STATES,AR,FRS,0,1247615.0
20171231.0,33259.0,200.0,PREMIER BANK,PREMIER BK,1.0,9.0,MAPLEWOOD,UNITED STATES,MN,FDIC,0,33259.0
20171231.0,33268.0,200.0,"ROSCOE STATE BANK, THE",ROSCOE ST BK,1.0,11.0,ROSCOE,UNITED STATES,TX,FDIC,549300H1IFC5OSWPR637,1909445.0
20171231.0,33370.0,310.0,"HOME SAVINGS BANK, FSB",HOME FS&LA,6.0,4.0,LUDLOW,UNITED STATES,KY,OCC,0,33370.0
20171231.0,33839.0,200.0,PEOPLES STATE BANK OF COLFAX,PEOPLES ST BK OF COLFAX,1.0,7.0,COLFAX,UNITED STATES,IL,FDIC,0,2128896.0
20171231.0,33857.0,200.0,FRONTIER BANK,FRONTIER BK,1.0,10.0,OMAHA,UNITED STATES,NE,FDIC,0,3309713.0
20171231.0,34014.0,0.0,NEW YORK BRANCH,STANDARD CHARTERED BK NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,34014.0
20171231.0,34425.0,200.0,VIRGINIA COMMONWEALTH BANK,VIRGINIA COMMONWEALTH BK,1.0,5.0,RICHMOND,UNITED STATES,VA,FRS,0,2560665.0
20171231.0,34434.0,200.0,MAGNOLIA STATE BANK,MAGNOLIA ST BK,1.0,6.0,BAY SPRINGS,UNITED STATES,MS,FDIC,5493007YWPQ2TU6YIG45,1084016.0
20171231.0,34452.0,200.0,"FIRST NATIONAL BANK OF PARK FALLS, THE",FIRST NB OF PARK FALLS,1.0,9.0,PARK FALLS,UNITED STATES,WI,OCC,0,1122543.0
20171231.0,34537.0,200.0,SEACOAST NATIONAL BANK,SEACOAST NB,1.0,6.0,STUART,UNITED STATES,FL,OCC,0,1085013.0
20171231.0,34555.0,200.0,MACON-ATLANTA STATE BANK,MACON-ATLANTA ST BK,1.0,8.0,MACON,UNITED STATES,MO,FRS,0,1133062.0
20171231.0,34742.0,200.0,FIRST WESTERN BANK,FIRST WESTERN BK,1.0,8.0,BOONEVILLE,UNITED STATES,AR,FRS,54930013SG5BXUL3G429,1100091.0
20171231.0,35057.0,200.0,ALLIANT BANK,ALLIANT BK,1.0,8.0,MADISON,UNITED STATES,MO,FDIC,0,2352253.0
20171231.0,35301.0,200.0,STATE STREET BANK AND TRUST COMPANY,STATE STREET B&TC,1.0,1.0,BOSTON,UNITED STATES,MA,FRS,571474TGEMMWANRLN572,1111435.0
20171231.0,35570.0,300.0,INVESTORS BANK,INVESTORS BK,1.0,2.0,SHORT HILLS,UNITED STATES,NJ,FDIC,5493002VB77GOYB9O402,2477754.0
20171231.0,35646.0,200.0,BONDUEL STATE BANK,BONDUEL ST BK,1.0,7.0,BONDUEL,UNITED STATES,WI,FDIC,0,1839252.0
20171231.0,35879.0,300.0,EAST WISCONSIN SAVINGS BANK,EAST WI SVGS BK,1.0,7.0,KAUKAUNA,UNITED STATES,WI,FDIC,254900FSTRXV05536767,5085990.0
20171231.0,36456.0,200.0,COMMUNITY FIRST BANK,COMMUNITY FIRST BK,1.0,10.0,MAYWOOD,UNITED STATES,NE,FDIC,0,1472118.0
20171231.0,36933.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,6.0,WRENS,UNITED STATES,GA,FDIC,0,1493672.0
20171231.0,37051.0,200.0,PIGEON FALLS STATE BANK,PIGEON FALLS ST BK,1.0,9.0,PIGEON FALLS,UNITED STATES,WI,FDIC,254900TSKS1LGJIUMN67,2765282.0
20171231.0,37341.0,200.0,BANK OF ONTARIO,BANK OF ONTARIO,1.0,7.0,ONTARIO,UNITED STATES,WI,FDIC,0,1209592.0
20171231.0,37435.0,200.0,UNITED BANK,UNITED BK,1.0,6.0,ZEBULON,UNITED STATES,GA,FDIC,0,1082777.0
20171231.0,37640.0,200.0,GERMAN AMERICAN BANCORP,GERMAN AMER BC,1.0,8.0,JASPER,UNITED STATES,IN,FDIC,5493002JDOI3GTNVUD76,1098620.0
20171231.0,37659.0,200.0,"FARMERS STATE BANK, ALLEN, OKLAHOMA",FARMERS ST BK,1.0,10.0,ALLEN,UNITED STATES,OK,FDIC,0,37659.0
20171231.0,37949.0,200.0,BANK OF RANTOUL,BANK OF RANTOUL,1.0,7.0,RANTOUL,UNITED STATES,IL,FDIC,549300R0W5CSOLTQYX76,1138526.0
20171231.0,38740.0,200.0,OWEN COUNTY STATE BANK,OWEN CTY ST BK,1.0,7.0,SPENCER,UNITED STATES,IN,FDIC,54930004Z0FN1LYUET14,1207954.0
20171231.0,39327.0,200.0,"CALVIN B. TAYLOR BANKING COMPANY OF BERLIN, MARYLAND",CALVIN B TAYLOR BKG CO BERLIN,1.0,5.0,BERLIN,UNITED STATES,MD,FDIC,5493005NXMQ7SP5TOF96,2391300.0
20171231.0,39756.0,200.0,NBC OKLAHOMA,NBC OKLAHOMA,1.0,10.0,OKLAHOMA CITY,UNITED STATES,OK,FDIC,54930076IPVDX26EBK58,1066003.0
20171231.0,40033.0,200.0,RICHTON BANK & TRUST COMPANY,RICHTON B&TC,1.0,6.0,RICHTON,UNITED STATES,MS,FDIC,0,2782609.0
20171231.0,40499.0,320.0,HARBORONE BANK,HARBORONE BK,1.0,1.0,BROCKTON,UNITED STATES,MA,FDIC,0,4973362.0
20171231.0,40855.0,200.0,ESB BANK,ESB BK,1.0,9.0,CALEDONIA,UNITED STATES,MN,FDIC,5493001HOFQNI04A3474,1127687.0
20171231.0,41218.0,0.0,NEW YORK BRANCH,NATIONAL AUSTRALIA BK NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,OCC,0,41218.0
20171231.0,41245.0,200.0,FARMERS & MERCHANTS BANK OF ORFORDVILLE,FARMERS & MRCH BK ORFORDVILLE,1.0,7.0,ORFORDVILLE,UNITED STATES,WI,FRS,0,41245.0
20171231.0,41553.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,10.0,ANADARKO,UNITED STATES,OK,FRS,0,41553.0
20171231.0,41629.0,200.0,PIONEER BANK,PIONEER BK,1.0,5.0,STANLEY,UNITED STATES,VA,FRS,0,1076422.0
20171231.0,41825.0,200.0,MIDDLETOWN VALLEY BANK,MIDDLETOWN VALLEY BK,1.0,5.0,MIDDLETOWN,UNITED STATES,MD,FDIC,0,41825.0
20171231.0,41937.0,200.0,FARMERS STATE BANK OF DANFORTH,FARMERS ST BK OF DANFORTH,1.0,7.0,DANFORTH,UNITED STATES,IL,FDIC,0,1427529.0
20171231.0,41955.0,200.0,BANK OF NEWMAN GROVE,BANK OF NEWMAN GROVE,1.0,10.0,NEWMAN GROVE,UNITED STATES,NE,FRS,0,1058688.0
20171231.0,42037.0,200.0,PEOPLES EXCHANGE BANK OF MONROE COUNTY,PEOPLES EXCH BK OF MONROE CTY,1.0,6.0,MONROEVILLE,UNITED STATES,AL,FDIC,0,1138870.0
20171231.0,42354.0,200.0,"COMMERCIAL NATIONAL BANK OF BRADY, THE",COMMERCIAL NB,1.0,11.0,BRADY,UNITED STATES,TX,OCC,0,1103207.0
20171231.0,42372.0,300.0,FIRST FEDERAL SAVINGS BANK OF LINCOLNTON,FIRST FSB OF LINCOLNTON,6.0,5.0,LINCOLNTON,UNITED STATES,NC,OCC,0,42372.0
20171231.0,42420.0,200.0,FIRST COMMONWEALTH BANK,FIRST COMMONWEALTH BK,1.0,4.0,INDIANA,UNITED STATES,PA,FDIC,VN1JLT1F3FLLVN3FZG89,1071306.0
20171231.0,42448.0,200.0,FIRST NATIONAL BANK,FIRST NB,1.0,8.0,PARAGOULD,UNITED STATES,AR,OCC,0,1119383.0
20171231.0,42457.0,200.0,COMMERCIAL BANK OF NELSON,COMMERCIAL BK OF NELSON,1.0,10.0,NELSON,UNITED STATES,NE,FDIC,0,1053142.0
20171231.0,43052.0,200.0,SECURITY STATE BANK,SECURITY ST BK,1.0,9.0,IRON RIVER,UNITED STATES,WI,FDIC,0,1128497.0
20171231.0,43351.0,200.0,PEOPLES STATE BANK,PEOPLES ST BK,1.0,10.0,MANHATTAN,UNITED STATES,KS,FDIC,0,2935496.0
20171231.0,43856.0,200.0,"MINERS NATIONAL BANK OF EVELETH, THE",MINERS NB OF EVELETH,1.0,9.0,EVELETH,UNITED STATES,MN,OCC,0,43856.0
20171231.0,43959.0,200.0,BRIDGE CITY STATE BANK,BRIDGE CITY ST BK,1.0,11.0,BRIDGE CITY,UNITED STATES,TX,FDIC,0,1131899.0
20171231.0,44040.0,200.0,"FIRST NATIONAL BANK OF MONTEREY, THE",FIRST NB OF MONTEREY,1.0,7.0,MONTEREY,UNITED STATES,IN,OCC,0,44040.0
20171231.0,44433.0,200.0,"INTERCREDIT BANK, NATIONAL ASSOCIATION",INTERCREDIT BK NA,1.0,6.0,MIAMI,UNITED STATES,FL,OCC,0,44433.0
20171231.0,44741.0,200.0,CITIZENS BANK,CITIZENS BK,1.0,7.0,MOORESVILLE,UNITED STATES,IN,FDIC,549300CABYW2DE2UTD57,1207208.0
20171231.0,44750.0,200.0,CITIZENS BANK OF NEWBURG,CITIZENS BK OF NEWBURG,1.0,8.0,ROLLA,UNITED STATES,MO,FDIC,0,1118621.0
20171231.0,44769.0,0.0,LOS ANGELES BRANCH,WOORI BK LA BR,0.0,0.0,LOS ANGELES,UNITED STATES,CA,FRS,0,44769.0
20171231.0,44929.0,200.0,"FIRST NATIONAL BANK OF MCCONNELSVILLE, THE",FIRST NB,1.0,4.0,MCCONNELSVILLE,UNITED STATES,OH,OCC,0,1137891.0
20171231.0,45038.0,200.0,STATE BANK OF DAVIS,STATE BK DAVIS,1.0,7.0,DAVIS,UNITED STATES,IL,FDIC,0,1137453.0
20171231.0,45047.0,200.0,"FIRST NATIONAL BANK AT PARIS, THE",FIRST NB AT PARIS,1.0,8.0,PARIS,UNITED STATES,AR,OCC,0,1099805.0
20171231.0,45056.0,200.0,PLATTE VALLEY BANK,PLATTE VALLEY BK,1.0,10.0,NORTH BEND,UNITED STATES,NE,FDIC,0,4045027.0
20171231.0,45430.0,200.0,JOHNSON COUNTY BANK,JOHNSON CTY BK,1.0,6.0,MOUNTAIN CITY,UNITED STATES,TN,FDIC,0,45430.0
20171231.0,45458.0,200.0,VINTAGE BANK KANSAS,VINTAGE BK KS,1.0,10.0,LEON,UNITED STATES,KS,FDIC,0,4399337.0
20171231.0,45551.0,200.0,BANK MIDWEST,BANK MIDWEST,1.0,7.0,SPIRIT LAKE,UNITED STATES,IA,FRS,549300USNPUCH96WTF23,1203714.0
