activity_year_x,upper,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,lei,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2021,549300RZFHIGIM84KN09,62-0201100,1,133850,133850,First Citizens National Bank,TN,Dyersburg,1824233,0,1098796,,1098796,"FIRST CITIZENS BANCSHARES, INC.",2021,4,549300RZFHIGIM84KN09,1,FIRST CITIZENS NATIONAL BANK,TN,DYERSBURG,38025,1567
2021,5493005NU5BA00C1N451,38-1332826,7,3870549,3870549,ROSS MORTGAGE CORPORATION,MI,TROY,-1,3,-1,,-1,,2021,4,5493005NU5BA00C1N451,7,ROSS MORTGAGE CORPORATION,MI,TROY,48084,2414
2021,549300OUFGVRFN8PZB89,75-0330569,3,610164,610164,Herring Bank,TX,Amarillo,445390,0,1109496,,1109496,"HERRING BANCORP, INC.",2021,4,549300OUFGVRFN8PZB89,3,HERRING BANK,TX,AMARILLO,79109,345
2021,549300XELYQIOXKMPE32,26-0822196,7,,-1,"IMAGINE HOME LENDING, LLC",WI,ONALASKA,-1,3,-1,,-1,,2021,4,549300XELYQIOXKMPE32,7,"Imagine Home Lending, LLC",WI,Onalaska,54650,23
2021,5493004V3AW2SVUJ5U52,84-0384061,5,731573,731573,FOOTHILLS,CO,Lakewood,107005,0,-1,,-1,,2021,4,5493004V3AW2SVUJ5U52,5,Foothills Credit Union,CO,Lakewood,80226,60
2021,549300GMZQGVLZ5KCW51,63-0422553,5,440183,440183,AUBURN UNIVERSITY CREDIT UNION,AL,Auburn,178720,0,-1,,-1,,2021,4,549300GMZQGVLZ5KCW51,5,Auburn University Credit Union,AL,Auburn,36832,104
2021,549300ZWA6HRT4N1Z222,42-0310580,3,731247,731247,Hills Bank and Trust Company,IA,Hills,3299556,0,1245291,,1245291,HILLS BANCORPORATION,2021,4,549300ZWA6HRT4N1Z222,3,HILLS BANK AND TRUST COMPANY,IA,HILLS,52235,5200
2021,549300OHTBYVLLO8NW69,35-0303200,3,629746,629746,The Farmers and Merchants Bank,IN,Boswell,131114,0,1135507,,1135507,"FARMERS AND MERCHANTS BANCORP, THE",2021,4,549300OHTBYVLLO8NW69,3,The Farmers & Merchants Bank,IN,Lafayette,47901-1301,163
2021,549300AJ6XFK1ACXWQ06,61-0182805,3,845247,845247,Edmonton State Bank,KY,Glasgow,546125,0,1098031,,1098031,"EDMONTON BANCSHARES, INC.",2021,4,549300AJ6XFK1ACXWQ06,3,EDMONTON STATE BANK,KY,GLASGOW,42141,953
2021,549300ZTT08EKQRVTR15,80-0463989,9,693224,693224,Atlantic Union Bank,VA,Richmond,17516056,0,1971693,,1971693,ATLANTIC UNION BANKSHARES CORPORATION,2021,4,549300ZTT08EKQRVTR15,9,Atlantic Union Bank,VA,Richmond,23219,7695
2021,254900KI7219LQKCI772,27-0083757,3,3158546,3158546,First Western Trust Bank,CO,Denver,1241291,0,3189906,,3189906,"FIRST WESTERN FINANCIAL, INC.",2021,4,254900KI7219LQKCI772,3,FIRST WESTERN TRUST BANK,CO,DENVER,80202,3981
2021,549300X844WCY1CCL322,26-1598586,3,3715417,3715417,"GSB MORTGAGE, INC.",TX,GRAPEVINE,-1,2,859552,,1141384,"GREATER SOUTHWEST BANCSHARES, INC.",2021,4,549300X844WCY1CCL322,3,"GSB MORTGAGE, INC.",TX,GRAPEVINE,76051,436
2021,549300HNJRM4GVCEUP46,95-2131131,5,333182,333182,FOOTHILL FEDERAL CREDIT UNION,CA,Arcadia,493091,0,-1,,-1,,2021,4,549300HNJRM4GVCEUP46,5,FOOTHILL FEDERAL CREDIT UNION,CA,ARCADIA,91006,540
2021,549300S8CJG5MSY8BH57,71-0811952,2,2895152,2895152,BANK OF LITTLE ROCK MORTGAGE CORPORATION,AR,LITTLE ROCK,-1,1,1397471,,2617082,"LITTLE ROCK BANKSHARES, INC.",2021,4,549300S8CJG5MSY8BH57,2,BANK OF LITTLE ROCK MORTGAGE CORPORATION,AR,LITTLE ROCK,72223,3063
2021,254900Q9OGO5Z0CLLF57,94-0362029,5,82499,82499,Central State Credit Union,CA,Stockton,-1,0,-1,,-1,,2021,4,254900Q9OGO5Z0CLLF57,5,Central State Credit Union,CA,Stockton,95202,17
2021,25490058TX0QV62WQ461,72-0498240,5,746595,746595,Pelican State Credit Union,LA,Baton Rouge,396478,0,-1,,-1,,2021,4,25490058TX0QV62WQ461,5,PELICAN STATE CREDIT UNION,LA,BATON ROUGE,70816-0000,454
2021,5493005DE3TY0D0PU504,23-0725565,3,854173,854173,INVESTMENT SAVINGS BANK,PA,Altoona,101664,0,-1,,-1,,2021,4,5493005DE3TY0D0PU504,3,Investment Savings Bank,PA,Altoona,16602,110
2021,549300C1YZ5ZORJBI935,74-0619460,3,171768,171768,"SouthStar Bank, S.S.B.",TX,Moulton,815907,0,1107184,,1107184,"SOUTHERN BANCSHARES, INC.",2021,4,549300C1YZ5ZORJBI935,3,SouthStar Bank SSB,TX,Moulton,77975,419
2021,549300VTMXH07KUIB722,46-0224713,5,878674,878674,SERVICE FIRST FEDERAL CREDIT UNION,SD,Sioux Falls,165244,0,-1,,-1,,2021,4,549300VTMXH07KUIB722,5,Service First Federal Credit Union,SD,Sioux Falls,57103-2133,92
2021,549300DOV2RLYPY10B52,43-0691607,3,873259,873259,Mid America Bank,MO,Jefferson City,480087,0,1978151,,1978151,"FRIENDSHIP BANCSHARES, INC.",2021,4,549300DOV2RLYPY10B52,3,Mid America Bank,MO,Jefferson City,65101-8703,458
2021,549300GE8KIGZVQV1223,04-4354554,7,4878485,4878485,MORTGAGE EQUITY PARTNERS LLC,MA,LYNNFIELD,-1,3,-1,,-1,,2021,4,549300GE8KIGZVQV1223,7,MORTGAGE EQUITY PARTNERS LLC,MA,LYNNFIELD,01940,3093
2021,549300JICBJ5KEDP3217,31-1657741,3,2887399,2887399,CenterBank,OH,Milford,224827,0,4415693,,4415693,"CENTERGROUP FINANCIAL, INC.",2021,4,549300JICBJ5KEDP3217,3,CENTERBANK,OH,MILFORD,45150,442
2021,254900XRQ4U9ABU6F580,82-0117415,3,543262,543262,D. L. Evans Bank,ID,Burley,1793987,0,2242523,,2242523,D.L. EVANS BANCORP,2021,4,254900XRQ4U9ABU6F580,3,D. L. EVANS BANK,ID,BURLEY,83318,1992
2021,5493005JPZ3LXXMB0S24,20-3702275,7,3915310,3915310,"FBC MORTGAGE, LLC",FL,NORTH PALM BEACH,-1,3,-1,,-1,,2021,4,5493005JPZ3LXXMB0S24,7,"FBC Mortgage, LLC",FL,Orlando,32801,28656
2021,549300BTFTXJ72LSIY30,22-3048514,7,5163115,5163115,"PINNACLE MORTGAGE, INC.",NJ,EAST HANOVER,-1,3,-1,,-1,,2021,4,549300BTFTXJ72LSIY30,7,Pinnacle Mortgage Inc.,NJ,East Hanover,07936,1284
2021,549300DRA4BDXW23LD45,41-1592297,7,3862384,3862384,"Servion, Inc.",MN,St. Paul,-1,3,-1,,-1,,2021,4,549300DRA4BDXW23LD45,7,Servion,MN,New Brighton,55112,8753
2021,549300VBY3NBKUNMKL64,95-3036119,5,453286,453286,HONDA Federal Credit Union,CA,Torrance,881508,0,-1,,-1,,2021,4,549300VBY3NBKUNMKL64,5,HONDA FEDERAL CREDIT UNION,OH,MARYSVILLE,43040,2157
2021,549300XAHXRVSRML8V19,87-0530005,7,3414765,3414765,"DIRECT MORTGAGE, CORP.",UT,Salt Lake City,-1,3,-1,,-1,,2021,4,549300XAHXRVSRML8V19,7,DIRECT MORTGAGE CORP,UT,Midvale,84047,3276
2021,549300DU662K57XBSH20,62-0630690,5,317397,317397,Memphis City Employees Credit Union,TN,Memphis,333262,0,-1,,-1,,2021,4,549300DU662K57XBSH20,5,Memphis City Employees Credit Union,TN,Memphis,38115,279
2021,549300BHD8N0WSH1Q305,58-0563846,5,107075,107075,POWERCO,GA,Atlanta,168818,0,-1,,-1,,2021,4,549300BHD8N0WSH1Q305,5,Powerco Federal Credit Union,GA,Atlanta,30308,153
2021,254900NZCGMT6517BA94,54-0629628,5,625289,625289,Apple Federal Credit Union,VA,Fairfax,3036714,0,-1,,-1,,2021,4,254900NZCGMT6517BA94,5,APPLE FEDERAL CREDIT UNION,VA,FAIRFAX,22030,3236
2021,549300A0SVCQJPHVGV20,39-0662755,5,855497,855497,ALTRA,WI,ONALASKA,1668081,0,-1,,-1,,2021,4,549300A0SVCQJPHVGV20,5,ALTRA FEDERAL CREDIT UNION,WI,ONALASKA,54650,6378
2021,549300ZVEC9BMHFLTM94,41-0145082,1,685779,685779,RiverWood Bank,MN,Baxter,445320,0,3207613,,3207613,GREAT RIVER HOLDING COMPANY,2021,4,549300ZVEC9BMHFLTM94,1,RiverWood Bank,MN,Baxter,56425,553
2021,549300A03BP6F4DI7N56,37-0646488,5,182072,182072,GCS,IL,Granite City,347221,0,-1,,-1,,2021,4,549300A03BP6F4DI7N56,5,GCS CREDIT UNION,IL,PONTOON BEACH,62040,372
2021,549300TMWSYX6B5ZOK69,61-0288090,3,899343,899343,Wilson & Muir Bank & Trust Company,KY,Bardstown,564599,0,1099122,,1099122,"WILSON & MUIR BANCORP, INC.",2021,4,549300TMWSYX6B5ZOK69,3,Wilson & Muir Bank & Trust Company,KY,Bardstown,40004,722
2021,549300YUZCW5UUIYIL79,62-0526770,5,446699,446699,THE TENNESSEE CREDIT UNION,TN,NASHVILLE,317373,0,-1,,-1,,2021,4,549300YUZCW5UUIYIL79,5,THE TENNESSEE CREDIT UNION,TN,NASHVILLE,37203,242
2021,2549009NMZ1FPA016I77,54-0613421,5,618384,618384,Celco Community Federal Credit Union,VA,Narrows,108847,0,-1,,-1,,2021,4,2549009NMZ1FPA016I77,5,Celco Community Federal Credit Union,VA,Narrows,24124-0361,43
2021,549300NC4WJQGK642G48,66-0223995,7,,-1,COOPERATIVA DE AHORRO Y CREDITO LA PUERTORRIQUEÑA,,San Juan,-1,3,-1,,-1,,2021,4,549300NC4WJQGK642G48,7,Coop. de A/C La Puertorriqueña,PR,San Juan,00921,298
2021,549300W8Q4KZC8LMAV19,63-0980487,3,1222519,1222519,First Metro Bank,AL,Muscle Shoals,684430,0,1980846,,1980846,FIRST METRO BANCORP,2021,4,549300W8Q4KZC8LMAV19,3,First Metro Bank,AL,Muscle Shoals,35661,300
2021,549300SENIFFLVGUHE44,56-0582031,5,570286,570286,FIRST FLIGHT FEDERAL CREDIT UNION,NC,Cary,188352,0,-1,,-1,,2021,4,549300SENIFFLVGUHE44,5,First Flight FCU,NC,Cary,27518,218
2021,5493007D8SNLKCBE4P48,16-0327665,2,414102,414102,Alden State Bank,NY,Alden,344720,0,-1,,-1,,2021,4,5493007D8SNLKCBE4P48,2,ALDEN STATE BANK,NY,ALDEN,14004,324
2021,254900KX4PZDHAK8I871,37-0213051,1,346771,346771,First Federal Savings Bank of Champaign-Urbana,IL,Champaign,172551,0,2507642,,2507642,"GREAT AMERICAN BANCORP, INC.",2021,4,254900KX4PZDHAK8I871,1,First Federal Savings Bank C-U,IL,Champaign,61820,352
2021,549300B92DSVIKGP5T53,36-1241755,3,447070,447070,Hoyne Savings Bank,IL,Chicago,445414,0,3849219,,3293223,"HOYNE SAVINGS, MHC",2021,4,549300B92DSVIKGP5T53,3,HOYNE SAVINGS BANK,IL,CHICAGO,60630,175
2021,549300OEWY869SOVHF18,36-1893340,3,817477,817477,Union Savings Bank,IL,Freeport,154500,0,2887317,,2887296,"UNION BANCSHARES, MHC",2021,4,549300OEWY869SOVHF18,3,UNION SAVINGS BANK,IL,FREEPORT,61032,264
2021,549300Q9TCZDLU48CG18,23-1568331,5,164685,164685,First Commonwealth Federal Credit Union,PA,Bethlehem,781905,0,-1,,-1,,2021,4,549300Q9TCZDLU48CG18,5,FIRST COMMONWEALTH FEDERAL CRE,PA,ALLENTOWN,18106,1124
2021,5493000KQ2PZ8G6VNI80,87-0234218,5,435899,435899,University First Federal Credit Union,UT,Salt Lake City,1174154,0,-1,,-1,,2021,4,5493000KQ2PZ8G6VNI80,5,UNIVERSITY FIRST FCU,UT,SALT LAKE CITY,84158,3235
2021,549300KX4S1573HISS22,95-4267987,7,3896165,3896165,OAKTREE FUNDING CORP.,CA,UPLAND,-1,3,-1,,-1,,2021,4,549300KX4S1573HISS22,7,OAKTREE FUNDING CORP,CA,UPLAND,91786,3483
2021,5493005H3NABV4GMAG85,06-0663293,5,,728199,CONNECTICUT STATE EMPLOYEES,CT,Hartford,1930928,0,-1,,-1,,2021,4,5493005H3NABV4GMAG85,5,"CSE CREDIT UNION, INC.",CT,HARTFORD,06105,1010
2021,254900C44LTMSEGQ5K05,11-1814791,5,932286,932286,ISLAND,NY,Hauppauge,1527006,0,-1,,-1,,2021,4,254900C44LTMSEGQ5K05,5,Island Federal Credit Union,NY,Hauppauge,11788,870
2021,254900KLRON8YJD2EN33,84-0526937,5,475091,475091,Weld Community Credit Union,CO,Greeley,-1,0,-1,,-1,,2021,4,254900KLRON8YJD2EN33,5,Weld Community Credit Union,CO,Greeley,80634-3722,45
2021,549300FN26DK7DGUPD51,38-2113597,2,715340,715340,West Michigan Community Bank,MI,Hudsonville,595821,0,2958990,,2958990,"NORTHSTAR FINANCIAL GROUP, INC.",2021,4,549300FN26DK7DGUPD51,2,West Michigan Community Bank,MI,Hudsonville,49426,433
2021,2549004FXPNKCLIN8250,84-2764875,7,,-1,"S1L, Inc.",DE,Wilmington,-1,3,-1,,-1,,2021,4,2549004FXPNKCLIN8250,7,SYNERGY ONE LENDING,CA,SAN DIEGO,92108,15855
2021,549300XCVBRR56D08F03,34-1633105,7,3837494,3837494,RESIDENTIAL BANCORP.,OH,CANTON,-1,3,-1,,-1,,2021,4,549300XCVBRR56D08F03,7,"MISSION LOANS, LLC",OH,NORTH CANTON,44720,16323
2021,549300GDBIZCOI6TMO49,27-3863726,7,4533645,4533645,ANGEL OAK HOME LOANS LLC,GA,ATLANTA,-1,3,-1,,-1,,2021,4,549300GDBIZCOI6TMO49,7,ANGEL OAK HOME LOANS LLC,GA,ATLANTA,30328,12317
2021,254900RKKWUZX0NEH310,43-0169830,3,825548,825548,Community State Bank of Missouri,MO,Bowling Green,240892,0,-1,,-1,,2021,4,254900RKKWUZX0NEH310,3,Community State Bank of Missouri,MO,Bowling Green,63334,225
2021,254900C0V7P5V6VLDD08,48-0686433,5,568788,568788,SM Federal Credit Union,KS,Mission,66155,0,-1,,-1,,2021,4,254900C0V7P5V6VLDD08,5,SM FEDERAL CREDIT UNION,KS,MISSION,66201,81
2021,254900ZHQ3HT9DN8GB42,59-0724728,5,91482,91482,Eglin Federal Credit Union,FL,Fort Walton Beach,2051194,0,-1,,-1,,2021,4,254900ZHQ3HT9DN8GB42,5,EGLIN FEDERAL CREDIT UNION,FL,FORT WALTON BEACH,32547,462
2021,549300O6Z0I6KYMESL47,95-4539084,7,3897788,3897788,AMWEST FUNDING CORP.,CA,BREA,-1,3,-1,,-1,,2021,4,549300O6Z0I6KYMESL47,7,AmWest Funding Corp,CA,Brea,92821,26314
2021,549300684I276INJKK63,72-0711760,3,935559,935559,Southern Heritage Bank,LA,Jonesville,305455,0,4346676,,4346676,"SHB BANCORP, INC.",2021,4,549300684I276INJKK63,3,Southern Heritage Bank,LA,Jonesville,71343,367
2021,549300PZP3UHKYJ5ET63,73-0560023,5,220590,220590,Tinker Federal Credit Union,OK,Oklahoma City,4228679,0,-1,,-1,,2021,4,549300PZP3UHKYJ5ET63,5,TINKER FEDERAL CREDIT UNION,OK,OKLAHOMA CITY,73108,2363
2021,549300GMYQSCNQRCBL04,41-0313750,5,940197,940197,HIWAY,MN,Saint Paul,1237913,0,-1,,-1,,2021,4,549300GMYQSCNQRCBL04,5,HIWAY CREDIT UNION,MN,SAINT PAUL,55103,2177
2021,254900YSYHBYDFRVT153,23-7247091,5,53097,53097,"Pathways Financial Credit Union, Inc.",OH,Columbus,414199,0,-1,,-1,,2021,4,254900YSYHBYDFRVT153,5,PATHWAYS FINANCIAL CREDIT UNION,OH,COLUMBUS,43230,607
2021,5493000LJB0L73TDJT41,71-0014514,1,864846,864846,First National Bank of North Arkansas,AR,Berryville,202865,0,2197548,,2027412,FIRST NATIONAL BANK OF NORTH ARKANSAS EMPLOYEE STOCK OWNERSHIP TRUST,2021,4,5493000LJB0L73TDJT41,1,First National Bank of North Arkansas,AR,Berryville,72616,195
2021,549300U18MOAH5F95P15,72-0433727,5,861676,861676,EFCU FINANCIAL,LA,Baton Rouge,540754,0,-1,,-1,,2021,4,549300U18MOAH5F95P15,5,EFCU Financial Federal Credit Union,LA,Baton Rouge,70816,250
2021,254900S293MIVH34PR45,36-1559567,1,375379,375379,North Side Federal Savings and Loan Association of Chicago,IL,Chicago,41042,0,-1,,-1,,2021,4,254900S293MIVH34PR45,1,North Side Federal Savings,IL,Chicago,60640,23
2021,549300512TZWD1YUA619,58-0664019,5,1000388,1000388,Coosa Valley Credit Union,GA,Rome,352247,0,-1,,-1,,2021,4,549300512TZWD1YUA619,5,Coosa Valley Credit Union,GA,Rome,30165,228
2021,6PTKHDJ8HDUF78PFWH30,36-1561860,9,210434,210434,The Northern Trust Company,IL,Chicago,135885433,0,1199611,,1199611,NORTHERN TRUST CORPORATION,2021,4,6PTKHDJ8HDUF78PFWH30,9,The Northern Trust Company,IL,Chicago,60603,931
2021,5493001GAASLCSP1PB64,31-1253766,1,99376,99376,"NATIONAL COOPERATIVE BANK, N.A.",OH,Hillsboro,2695854,0,3857308,,2398082,NATIONAL CONSUMER COOPERATIVE BANK,2021,4,5493001GAASLCSP1PB64,1,"NATIONAL COOPERATIVE BANK, N.A.",OH,HILLSBORO,45133,1563
2021,549300KZC4KKV3F7W494,94-1448021,5,280688,280688,BAY,CA,Capitola,1103546,0,-1,,-1,,2021,4,549300KZC4KKV3F7W494,5,BAY FEDERAL CREDIT UNION,CA,CAPITOLA,95010,1310
2021,549300RP0N2VARTRFQ77,39-0792568,3,955753,955753,River Falls State Bank,WI,River Falls,91788,0,2519805,"RIVER FALLS BANCSHARES, INC.",2519805,"RIVER FALLS BANCSHARES, INC.",2021,4,549300RP0N2VARTRFQ77,3,River Falls State Bank,WI,River Falls,54022,167
2021,2549007G9V4FYWWWDZ31,42-1554463,7,,-1,Acre Mortgage & Financial Inc. ,,,-1,-1,-1,,-1,,2021,4,2549007G9V4FYWWWDZ31,7,ACRE MORTGAGE & FINANCIAL INC,NJ,MARLTON,08053,1310
2021,549300UXCRU4C6HBN492,43-1560124,7,,-1,"FCS Financial, FLCA",MO,Jefferson City,-1,3,-1,,-1,,2021,4,549300UXCRU4C6HBN492,7,FCS Financial FLCA,MO,Jefferson City,65101,234
2021,549300RUKY2I2HQ2AI44,11-2433592,5,405388,405388,POLISH & SLAVIC FEDERAL CREDIT UNION,NY,New York,2068242,0,-1,,-1,,2021,4,549300RUKY2I2HQ2AI44,5,POLISH & SLAVIC FEDERAL CREDIT,NY,BROOKLYN,11222,1267
2021,5493003H8ECZKN77IZ88,39-0734270,3,290249,290249,Waukesha State Bank,WI,Waukesha,1027190,0,5149043,,5149043,BANK STREET CAPITAL CORPORATION,2021,4,5493003H8ECZKN77IZ88,3,WAUKESHA STATE BANK,WI,WAUKESHA,53187-0648,1951
2021,549300200TL6RMY5ZN25,39-0183840,2,517441,517441,The Bank of Brodhead,WI,Brodhead,155323,0,5371853,,5371853,"BRODHEAD BANCSHARES, INC.",2021,4,549300200TL6RMY5ZN25,2,Bank of Brodhead,WI,Brodhead,53520,184
2021,254900KE9OJJUH139Q12,36-1694689,3,325534,325534,Byron Bank,IL,Byron,271693,0,1203107,,1203107,"BYRON BANCSHARES, INC.",2021,4,254900KE9OJJUH139Q12,3,Byron Bank,IL,Byron,61010,659
2021,549300N4B8DUNK34FL02,24-0857756,5,573586,573586,PENN STATE,PA,Bellefonte,-1,0,-1,,-1,,2021,4,549300N4B8DUNK34FL02,5,Penn State Federal Credit Union,PA,State College,16803,207
2021,5493006LH4LKHY2EIN26,16-0621150,2,601416,601416,Five Star Bank,NY,Warsaw,4346616,0,1032464,,1032464,"FINANCIAL INSTITUTIONS, INC.",2021,4,5493006LH4LKHY2EIN26,2,Five Star Bank,NY,Warsaw,14569,1901
2021,549300SE6YAYK0PZZR74,82-0398499,3,300960,300960,Bank of Idaho,ID,Idaho Falls,405330,0,2561671,,2561671,BANK OF IDAHO HOLDING CO.,2021,4,549300SE6YAYK0PZZR74,3,Bank of Idaho,ID,Idaho Falls,83403,836
2021,G5AHTAP80NWA3Q8RDC78,74-0635455,9,682563,682563,Frost Bank,TX,San Antonio,34105305,0,1102367,,1102367,"CULLEN/FROST BANKERS, INC.",2021,4,G5AHTAP80NWA3Q8RDC78,9,FROST BANK,TX,SAN ANTONIO,78205,11053
2021,254900T0CZ8ZKC5R7A88,43-0380225,3,865151,865151,LEGENDS BANK,MO,Linn,394059,0,1119271,,1119271,LINN HOLDING COMPANY,2021,4,254900T0CZ8ZKC5R7A88,3,Legends Bank,MO,Linn,65051,194
2021,549300CGVVMPTCK0QG77,21-0744759,5,151881,151881,ABCO Federal Credit Union,NJ,Willingboro,198351,0,-1,,-1,,2021,4,549300CGVVMPTCK0QG77,5,ABCO FCU,NJ,Rancocas,08046,328
2021,549300QWOZZB97053F11,26-4507534,7,,-1,"KELLEY MORTGAGE, LLC",TN,COLUMBIA,-1,3,-1,,-1,,2021,4,549300QWOZZB97053F11,7,"Kelley Mortgage, LLC",TN,Columbia,38401,92
2021,549300G5JZD1PBR8EH75,54-6037776,5,661278,661278,Bronco Federal Credit Union,VA,Franklin,182041,0,-1,,-1,,2021,4,549300G5JZD1PBR8EH75,5,Bronco Federal Credit Union,VA,Franklin,23851,146
2021,5493007US5XO6WCOMQ49,36-2440502,3,955548,955548,SENB Bank,IL,Moline,298401,0,1203161,,1203161,MCLAUGHLIN HOLDING COMPANY,2021,4,5493007US5XO6WCOMQ49,3,SENB BANK,IL,MOLINE,61265,527
2021,549300YHKDUKPJGRPK46,95-1812302,5,30098,30098,SAFE 1 CREDIT UNION,CA,Bakersfield,652808,0,-1,,-1,,2021,4,549300YHKDUKPJGRPK46,5,Safe 1 Credit Union,CA,Bakersfield,93311,323
2021,5493007ZX1MGMF18FN43,58-0382310,3,,272030,The Peoples Bank of Georgia,GA,Talbotton,88766,0,-1,,-1,,2021,4,5493007ZX1MGMF18FN43,3,THE PEOPLES BANK OF GEORGIA,GA,TALBOTTON,31827,235
2021,549300HGDJQ37M5BE268,37-0274319,1,925037,925037,"INB, National Association",IL,Springfield,1156171,0,1208054,,1208054,"ILLINOIS NATIONAL BANCORP, INC.",2021,4,549300HGDJQ37M5BE268,1,"INB, NATIONAL ASSOCIATION",IL,SPRINGFIELD,62701,2167
2021,549300FJ9SHI3GDB7327,72-0504073,3,114774,114774,Abbeville Building & Loan (A State-Chartered Savings Bank),LA,Abbeville,55111,0,-1,,-1,,2021,4,549300FJ9SHI3GDB7327,3,Abbeville Building & Loan,LA,Abbeville,70511,715
2021,549300I4IUWMEMGLST06,75-6233226,3,729178,729178,"Cypress Bank, SSB",TX,Pittsburg,190310,0,3823974,,3823974,"CYPRESS BANCSHARES, INC.",2021,4,549300I4IUWMEMGLST06,3,CYPRESS BANK STATE SAVINGS BANK,TX,PITTSBURG,75686,209
2021,5493006TJ2N1MYD0XD45,75-1829272,1,293053,293053,Community National Bank,TX,Midland,1435230,0,2868950,,2868950,"MIDLAND BANCSHARES, INC.",2021,4,5493006TJ2N1MYD0XD45,1,COMMUNITY NATIONAL BANK,TX,MIDLAND,79701-4414,469
2021,5493001CM06UK2XY3I18,23-2695702,5,253981,253981,FRANKLIN MINT,PA,Chadds Ford Township,1194144,0,-1,,-1,,2021,4,5493001CM06UK2XY3I18,5,FRANKLIN MINT FEDERAL CREDIT UNION,PA,CHADDS FORD,19317,1038
2021,254900MWCJLSHMSYCL19,14-6077731,5,193180,193180,TEG Federal Credit Union,NY,Poughkeepsie,305532,0,-1,,-1,,2021,4,254900MWCJLSHMSYCL19,5,TEG Federal Credit Union,NY,Poughkeepsie,12603,621
2021,549300T7J3E2UGY5GL15,39-1767726,7,4183479,4183479,"INLANTA MORTGAGE, INC.",WI,PEWAUKEE,-1,3,-1,,-1,,2021,4,549300T7J3E2UGY5GL15,7,"INLANTA MORTGAGE, INC.",WI,PEWAUKEE,53072,10060
2021,5493004WQK3PHW1SDP63,73-0242140,3,,129358,VALOR BANK,OK,Edmond,100086,0,1056723,,1056723,FIRST OF GRANDFIELD CORPORATION,2021,4,5493004WQK3PHW1SDP63,3,Valor Bank,OK,Edmond,73013,1018
2021,5493002B2WMHY23GFK92,22-3554558,7,4184793,4184793,"AMERICAN FINANCIAL RESOURCES, INC.",NJ,Parsippany-Troy Hills,-1,3,-1,,-1,,2021,4,5493002B2WMHY23GFK92,7,AMERICAN FINANCIAL RESOURCES,NJ,PARSIPPANY,07054,12147
2021,254900YA1AQXNM8QVZ06,80-0312140,7,3913099,3913099,"WALKER & DUNLOP, LLC",DE,Wilmington,-1,3,-1,,-1,,2021,4,254900YA1AQXNM8QVZ06,7,"WALKER & DUNLOP, LLC",MD,BETHESDA,20814-5007,1307
2021,2549004G86NS7ZIP2L97,47-0098010,2,348159,348159,Bank of Bennington,NE,Bennington,146785,0,1062126,,4459754,"BBIG HOLDINGS, LLC",2021,4,2549004G86NS7ZIP2L97,2,i3 Bank,NE,Bennington,68007,205
2021,549300O1ESL3X18LPG95,95-1185803,5,471196,471196,California Coast Credit Union,CA,San Diego,2643806,0,-1,,-1,,2021,4,549300O1ESL3X18LPG95,5,CALIFORNIA COAST CREDIT UNION,CA,SAN DIEGO,92150,2584
2021,54930024L8BYJXUEP897,66-0669989,7,3873120,3873120,HOME MORTGAGE BANKERS CORP.,,Carolina,-1,3,-1,,-1,,2021,4,54930024L8BYJXUEP897,7,Home Mortgage Bankers,PR,Carolina,00983,361
2021,5493008CPTDVOS570626,34-0573493,9,915878,915878,Third Federal Savings and Loan Association of Cleveland,OH,Cleveland,14789845,0,3828045,,3828036,"THIRD FEDERAL SAVINGS AND LOAN ASSOCIATION OF CLEVELAND, MHC",2021,4,5493008CPTDVOS570626,9,Third Federal Savings and Loan,OH,Cleveland,44105,60110
2021,549300BR405NK5WS2370,36-1695055,5,,378099,ROCKFORD BELL CREDIT UNION,IL,LOVES PARK,31328,0,-1,,-1,,2021,4,549300BR405NK5WS2370,5,Rockford Bell Credit Union,IL,Loves Park,61111,41
2021,549300EM6UG8HE3P8U74,94-0755684,5,461496,461496,PATELCO,CA,Pleasanton,7290553,0,-1,,-1,,2021,4,549300EM6UG8HE3P8U74,5,PATELCO CREDIT UNION,CA,DUBLIN,94568,10137
2021,549300K6K2IS7FRS7S09,44-0373310,1,211271,211271,"North American Savings Bank, F.S.B.",MO,Grandview,2503779,0,3841941,,3841941,"NASB FINANCIAL, INC.",2021,4,549300K6K2IS7FRS7S09,1,North American Savings Bank,MO,Grandview,64030,26262
2021,549300Q02LGIN9AXKP98,23-7062675,5,709787,709787,FIRST TECHNOLOGY,CA,San Jose,13110529,0,-1,,-1,,2021,4,549300Q02LGIN9AXKP98,5,First Technology Credit Union,OR,Beaverton,97075-2100,18134
2021,549300C5GU86M1X2DG56,61-0153605,3,1007015,1007015,Central Bank & Trust Company,KY,Lexington,2762148,0,2158156,,2158156,"CENTRAL BANCSHARES, INC.",2021,4,549300C5GU86M1X2DG56,3,CENTRAL BANK & TRUST CO,KY,LEXINGTON,40588-1360,3273
